dataset,name,_rxn_M_inorganic,_rxn_M_organic,_rxn_M_acid,binarized_crystalscore,binarized_crystalscore_predictions,binarized_crystalscore_prob_predictions
30,2019-03-20T13_46_36.476841+00_00_LBL_G1,0.0,2.251302532160002,8.834817872402056,0,1,0.6666666666643283
30,2019-05-13T18_52_03.413380+00_00_LBL_H7,1.3335283839245802,1.4709496494213008,5.502509388041218,0,0,5.268528189140542e-10
30,2018-09-25T15_22_57.960032+00_00_LBL_G10,4.392204139039582,2.0721290769911533,5.535740312454454,0,0,0.01055848728286974
30,2018-07-09T22_47_01.237679+00_00_LBL_E4,5.6435741088180125,0.6785436839082487,4.956117343054814,1,1,0.9998414828446232
30,2019-03-29T20_02_36.045372+00_00_ECL_C1,4.409915103238654,0.7429086508319679,6.364291294101178,1,1,0.9999881225478626
30,2018-09-25T15_12_25.939061+00_00_LBL_H9,2.284899370292629,1.1463049498555025,5.2328215006683125,0,0,8.488884167357095e-08
30,2017-10-20T22_59_29.000000+00_00_LBL_D2,11.928211603211606,0.8408840850631298,4.194307474776734,0,0,1.7784583400698177e-07
30,2018-06-26T16_01_41.558851+00_00_LBL_D3,4.368746212674107,1.5184105462126982,7.073036009283759,0,1,0.9989615703137296
30,2019-01-09T16_00_00.000000+00_00_LBL_C1,4.829958434547908,2.404934228250559,8.834817872402056,0,1,0.9997035527821334
30,2018-07-02T21_24_34.761347+00_00_LBL_A8,6.61140716361472,1.2921731358483484,6.93977557728623,0,0,1.3952076441329257e-06
30,2018-10-31T17_30_05.725585+00_00_LBL_B9,1.3040856313497824,0.2382559671105596,8.098583049701885,0,0,1.0944613664044205e-08
30,2019-02-19T00_39_49.082039+00_00_LBL_A9,6.37753571155756,3.5882111472519704,1.5002520915399715,0,0,1.897473049587108e-08
30,2019-03-19T18_02_18.665051+00_00_LBL_F9,2.5995689470381675,1.4236954700289517,8.375552374247095,0,0,1.2801191476355321e-06
30,2017-10-18T19_58_20.000000+00_00_LBL_F8,8.955149788483123,1.2625887163110057,4.194307474776734,1,0,0.2500000000404712
30,2018-11-04T01_21_18.950306+00_00_LBL_H2,7.7688219472834845,0.8005603388983559,7.969870668110947,0,0,1.6152503918380258e-09
30,2018-06-21T21_40_04.434642+00_00_LBL_E1,5.676930021179984,2.4710704819132285,0.4173929703497035,0,0,2.1182450325748675e-06
30,2018-11-04T01_21_18.950306+00_00_LBL_C1,8.417630230731834,0.6170025655802797,8.787572857041617,0,0,1.362882585654607e-09
